,filename,is_nodule,is_generated,x,y,w,h,area
519,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600_114.png,1,0,422.0,274.0,12.0,12.0,144.0
520,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600_129.png,1,0,416.0,301.0,8.0,8.0,64.0
521,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600_139.png,1,0,252.0,220.0,8.0,8.0,64.0
522,1.3.6.1.4.1.14519.5.2.1.6279.6001.228934821089041845791238006047_94.png,1,0,390.5,322.5,7.0,7.0,49.0
523,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_103.png,1,0,117.0,127.0,8.0,8.0,64.0
524,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_104.png,1,0,121.5,149.5,11.0,11.0,121.0
525,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_108.png,1,0,151.5,380.5,13.0,13.0,169.0
526,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_114.png,1,0,143.0,130.0,12.0,12.0,144.0
527,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_115.png,1,0,136.0,396.0,26.0,26.0,676.0
528,1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970_60.png,1,0,95.5,302.5,7.0,7.0,49.0
529,1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970_74.png,1,0,102.5,151.5,7.0,7.0,49.0
530,1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970_75.png,1,0,114.0,167.0,6.0,6.0,36.0
531,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505_145.png,1,0,61.5,239.5,11.0,11.0,121.0
532,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505_283.png,1,0,110.0,261.0,8.0,8.0,64.0
533,1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411_86.png,1,0,356.5,343.5,15.0,15.0,225.0
534,1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411_89.png,1,0,359.5,317.5,15.0,15.0,225.0
535,1.3.6.1.4.1.14519.5.2.1.6279.6001.230675342744370103160629638194_135.png,1,0,113.0,158.0,8.0,8.0,64.0
536,1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_132.png,1,0,155.5,390.5,9.0,9.0,81.0
537,1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_171.png,1,0,378.5,293.5,7.0,7.0,49.0
538,1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_178.png,1,0,399.0,285.0,12.0,12.0,144.0
539,1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948_150.png,1,0,129.0,331.0,16.0,16.0,256.0
540,1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198_108.png,1,0,121.5,350.5,15.0,15.0,225.0
541,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044_193.png,1,0,126.5,329.5,7.0,7.0,49.0
542,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044_202.png,1,0,92.5,211.5,11.0,11.0,121.0
543,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044_98.png,1,0,157.0,348.0,8.0,8.0,64.0
544,1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171_75.png,1,0,134.0,321.0,10.0,10.0,100.0
545,1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811_71.png,1,0,358.5,302.5,21.0,21.0,441.0
546,1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216_158.png,1,0,174.0,180.0,8.0,8.0,64.0
547,1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401_115.png,1,0,170.5,153.5,9.0,9.0,81.0
548,1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753_218.png,1,0,168.5,172.5,9.0,9.0,81.0
549,1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296_228.png,1,0,99.0,297.0,10.0,10.0,100.0
550,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_64.png,1,0,357.0,141.0,8.0,8.0,64.0
551,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_66.png,1,0,321.0,357.0,10.0,10.0,100.0
552,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_67.png,1,0,113.5,222.5,9.0,9.0,81.0
553,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_67.png,1,0,337.0,363.0,10.0,10.0,100.0
554,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_68.png,1,0,172.5,359.5,11.0,11.0,121.0
555,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_69.png,1,0,332.0,140.0,10.0,10.0,100.0
556,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_69.png,1,0,357.0,165.0,8.0,8.0,64.0
557,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_72.png,1,0,164.5,195.5,11.0,11.0,121.0
558,1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_56.png,1,0,180.5,346.5,9.0,9.0,81.0
559,1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_90.png,1,0,388.5,204.5,9.0,9.0,81.0
560,1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856_56.png,1,0,330.5,311.5,13.0,13.0,169.0
561,1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367_94.png,1,0,54.5,289.5,9.0,9.0,81.0
562,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144_174.png,1,0,297.0,309.0,12.0,12.0,144.0
563,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144_75.png,1,0,362.5,317.5,5.0,5.0,25.0
564,1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616_193.png,1,0,68.5,201.5,13.0,13.0,169.0
565,1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616_244.png,1,0,132.0,236.0,8.0,8.0,64.0
566,1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586_32.png,1,0,102.5,346.5,15.0,15.0,225.0
567,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_110.png,1,0,316.5,291.5,17.0,17.0,289.0
568,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_64.png,1,0,339.0,342.0,16.0,16.0,256.0
569,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_72.png,1,0,372.5,354.5,13.0,13.0,169.0
570,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_76.png,1,0,303.0,319.0,20.0,20.0,400.0
571,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_83.png,1,0,359.5,353.5,11.0,11.0,121.0
572,1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706_139.png,1,0,279.0,288.0,8.0,8.0,64.0
573,1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706_142.png,1,0,115.0,280.0,10.0,10.0,100.0
574,1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377_218.png,1,0,402.0,286.0,12.0,12.0,144.0
575,1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169_210.png,1,0,117.0,341.0,8.0,8.0,64.0
576,1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024_200.png,1,0,161.5,291.5,9.0,9.0,81.0
577,1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660_129.png,1,0,153.5,299.5,19.0,19.0,361.0
578,1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002_258.png,1,0,412.5,247.5,9.0,9.0,81.0
579,1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497_67.png,1,0,421.0,146.0,10.0,10.0,100.0
580,1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633_183.png,1,0,406.0,212.0,12.0,12.0,144.0
581,1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724_166.png,1,0,411.5,251.5,7.0,7.0,49.0
582,1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724_229.png,1,0,377.5,218.5,7.0,7.0,49.0
583,1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949_91.png,1,0,437.5,366.5,9.0,9.0,81.0
584,1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_130.png,1,0,447.5,253.5,9.0,9.0,81.0
585,1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_156.png,1,0,95.0,171.0,10.0,10.0,100.0
586,1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_168.png,1,0,80.0,175.0,6.0,6.0,36.0
587,1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775_363.png,1,0,346.5,222.5,21.0,21.0,441.0
588,1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775_512.png,1,0,180.0,368.0,8.0,8.0,64.0
589,1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341_53.png,1,0,388.0,297.0,10.0,10.0,100.0
590,1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474_189.png,1,0,171.5,372.5,7.0,7.0,49.0
591,1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896_197.png,1,0,334.0,252.0,16.0,16.0,256.0
592,1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896_47.png,1,0,283.0,347.0,22.0,22.0,484.0
593,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826_23.png,1,0,112.0,353.0,10.0,10.0,100.0
594,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826_24.png,1,0,305.0,338.0,12.0,12.0,144.0
595,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826_65.png,1,0,327.0,364.0,12.0,12.0,144.0
596,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826_67.png,1,0,395.0,292.0,16.0,16.0,256.0
597,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_60.png,1,0,445.0,334.0,10.0,10.0,100.0
598,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_66.png,1,0,446.5,229.5,9.0,9.0,81.0
599,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_74.png,1,0,428.0,377.0,10.0,10.0,100.0
600,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_76.png,1,0,58.5,254.5,13.0,13.0,169.0
601,1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_130.png,1,0,471.5,251.5,11.0,11.0,121.0
602,1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_246.png,1,0,69.0,260.0,8.0,8.0,64.0
603,1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_96.png,1,0,432.0,301.0,18.0,18.0,324.0
604,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_107.png,1,0,191.5,353.5,15.0,15.0,225.0
605,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_108.png,1,0,358.5,170.5,13.0,13.0,169.0
606,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_120.png,1,0,393.5,235.5,11.0,11.0,121.0
607,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_128.png,1,0,155.0,183.0,8.0,8.0,64.0
608,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_135.png,1,0,357.0,205.0,12.0,12.0,144.0
609,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_146.png,1,0,386.5,244.5,7.0,7.0,49.0
610,1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296_267.png,1,0,335.0,357.0,6.0,6.0,36.0
611,1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732_189.png,1,0,163.5,210.5,11.0,11.0,121.0
612,1.3.6.1.4.1.14519.5.2.1.6279.6001.251215764736737018371915284679_44.png,1,0,129.0,169.0,22.0,22.0,484.0
613,1.3.6.1.4.1.14519.5.2.1.6279.6001.252358625003143649770119512644_234.png,1,0,94.5,264.5,11.0,11.0,121.0
614,1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_162.png,1,0,329.5,334.5,27.0,27.0,729.0
615,1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792_123.png,1,0,107.5,363.5,9.0,9.0,81.0
616,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014_103.png,1,0,318.0,355.0,8.0,8.0,64.0
617,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014_136.png,1,0,77.5,207.5,9.0,9.0,81.0
618,1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_165.png,1,0,150.0,163.0,8.0,8.0,64.0
619,1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_275.png,1,0,103.5,361.5,7.0,7.0,49.0
620,1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_384.png,1,0,398.0,295.0,10.0,10.0,100.0
621,1.3.6.1.4.1.14519.5.2.1.6279.6001.254254303842550572473665729969_149.png,1,0,228.0,285.0,14.0,14.0,196.0
622,1.3.6.1.4.1.14519.5.2.1.6279.6001.254254303842550572473665729969_99.png,1,0,202.5,194.5,19.0,19.0,361.0
623,1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244_184.png,1,0,352.5,364.5,9.0,9.0,81.0
624,1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027_141.png,1,0,148.5,123.5,9.0,9.0,81.0
625,1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027_150.png,1,0,422.0,262.0,10.0,10.0,100.0
626,1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228_73.png,1,0,110.5,187.5,17.0,17.0,289.0
627,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_69.png,1,0,227.0,351.0,8.0,8.0,64.0
628,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_73.png,1,0,215.0,320.0,26.0,26.0,676.0
629,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_87.png,1,0,171.0,325.0,20.0,20.0,400.0
630,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_94.png,1,0,179.5,363.5,13.0,13.0,169.0
631,1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817_113.png,1,0,176.0,258.0,18.0,18.0,324.0
632,1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817_141.png,1,0,361.0,301.0,8.0,8.0,64.0
633,1.3.6.1.4.1.14519.5.2.1.6279.6001.257840703452266097926250569223_58.png,1,0,107.0,321.0,10.0,10.0,100.0
634,1.3.6.1.4.1.14519.5.2.1.6279.6001.257840703452266097926250569223_69.png,1,0,385.0,338.0,8.0,8.0,64.0
635,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112_122.png,1,0,357.5,376.5,23.0,23.0,529.0
636,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112_280.png,1,0,420.0,255.0,8.0,8.0,64.0
637,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_156.png,1,0,209.0,254.0,8.0,8.0,64.0
638,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_197.png,1,0,192.0,290.0,6.0,6.0,36.0
639,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_210.png,1,0,197.5,321.5,27.0,27.0,729.0
640,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_64.png,1,0,418.5,273.5,7.0,7.0,49.0
641,1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253_215.png,1,0,145.0,139.0,8.0,8.0,64.0
642,1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756_163.png,1,0,221.0,312.0,20.0,20.0,400.0
643,1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_231.png,1,0,152.5,139.5,9.0,9.0,81.0
644,1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_242.png,1,0,143.5,163.5,9.0,9.0,81.0
645,1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_257.png,1,0,154.0,193.0,8.0,8.0,64.0
646,1.3.6.1.4.1.14519.5.2.1.6279.6001.261700367741314729940340271960_113.png,1,0,297.0,257.0,6.0,6.0,36.0
647,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623_98.png,1,0,89.0,282.0,8.0,8.0,64.0
648,1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599_125.png,1,0,157.5,350.5,21.0,21.0,441.0
649,1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599_73.png,1,0,294.0,358.0,12.0,12.0,144.0
650,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261_260.png,1,0,122.0,295.0,8.0,8.0,64.0
651,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261_305.png,1,0,184.0,324.0,8.0,8.0,64.0
652,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261_356.png,1,0,155.0,215.0,8.0,8.0,64.0
653,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_161.png,1,0,380.0,443.0,8.0,8.0,64.0
654,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_180.png,1,0,109.0,416.0,10.0,10.0,100.0
655,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_199.png,1,0,328.5,428.5,13.0,13.0,169.0
656,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_219.png,1,0,372.5,428.5,11.0,11.0,121.0
657,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_234.png,1,0,366.0,369.0,8.0,8.0,64.0
658,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_164.png,1,0,351.5,424.5,7.0,7.0,49.0
659,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_188.png,1,0,223.0,379.0,10.0,10.0,100.0
660,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_196.png,1,0,115.5,387.5,7.0,7.0,49.0
661,1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416_141.png,1,0,81.0,220.0,16.0,16.0,256.0
662,1.3.6.1.4.1.14519.5.2.1.6279.6001.265960756233787099041040311282_407.png,1,0,434.5,247.5,7.0,7.0,49.0
663,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_136.png,1,0,134.0,154.0,10.0,10.0,100.0
664,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_145.png,1,0,128.5,98.5,7.0,7.0,49.0
665,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_352.png,1,0,283.5,173.5,7.0,7.0,49.0
666,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_176.png,1,0,100.5,174.5,39.0,39.0,1521.0
667,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_204.png,1,0,148.5,187.5,13.0,13.0,169.0
668,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_212.png,1,0,109.5,179.5,7.0,7.0,49.0
669,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_317.png,1,0,160.0,349.0,8.0,8.0,64.0
670,1.3.6.1.4.1.14519.5.2.1.6279.6001.268030488196493755113553009785_341.png,1,0,372.5,334.5,13.0,13.0,169.0
671,1.3.6.1.4.1.14519.5.2.1.6279.6001.268992195564407418480563388746_59.png,1,0,86.5,252.5,9.0,9.0,81.0
672,1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179_94.png,1,0,207.5,200.5,9.0,9.0,81.0
673,1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179_96.png,1,0,219.5,175.5,19.0,19.0,361.0
674,1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179_99.png,1,0,108.5,356.5,9.0,9.0,81.0
675,1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069_55.png,1,0,77.0,357.0,14.0,14.0,196.0
676,1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185_281.png,1,0,406.0,211.0,8.0,8.0,64.0
677,1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290_61.png,1,0,147.5,168.5,11.0,11.0,121.0
678,1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290_81.png,1,0,387.5,201.5,7.0,7.0,49.0
679,1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290_84.png,1,0,171.5,220.5,19.0,19.0,361.0
680,1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541_162.png,1,0,351.0,359.0,12.0,12.0,144.0
681,1.3.6.1.4.1.14519.5.2.1.6279.6001.271220641987745483198036913951_304.png,1,0,96.5,328.5,15.0,15.0,225.0
682,1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230_41.png,1,0,417.5,222.5,29.0,29.0,841.0
683,1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865_214.png,1,0,282.0,298.0,8.0,8.0,64.0
684,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815_56.png,1,0,393.0,284.0,26.0,26.0,676.0
685,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815_73.png,1,0,369.0,242.0,24.0,24.0,576.0
686,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815_86.png,1,0,204.0,158.0,18.0,18.0,324.0
687,1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128_106.png,1,0,128.0,277.0,10.0,10.0,100.0
688,1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128_67.png,1,0,181.0,327.0,12.0,12.0,144.0
689,1.3.6.1.4.1.14519.5.2.1.6279.6001.272344603176687884771013620823_103.png,1,0,365.5,243.5,29.0,29.0,841.0
690,1.3.6.1.4.1.14519.5.2.1.6279.6001.272348349298439120568330857680_108.png,1,0,179.0,275.0,30.0,30.0,900.0
691,1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640_43.png,1,0,95.0,382.0,10.0,10.0,100.0
692,1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680_133.png,1,0,384.0,335.0,6.0,6.0,36.0
693,1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130_108.png,1,0,145.0,396.0,10.0,10.0,100.0
694,1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130_158.png,1,0,137.0,295.0,10.0,10.0,100.0
695,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689_66.png,1,0,393.5,159.5,9.0,9.0,81.0
696,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689_73.png,1,0,193.0,211.0,30.0,30.0,900.0
697,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689_78.png,1,0,87.0,209.0,24.0,24.0,576.0
698,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_196.png,1,0,105.0,394.0,8.0,8.0,64.0
699,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_204.png,1,0,413.0,358.0,10.0,10.0,100.0
700,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_216.png,1,0,190.0,173.0,12.0,12.0,144.0
701,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_228.png,1,0,126.5,176.5,7.0,7.0,49.0
702,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_263.png,1,0,134.5,210.5,11.0,11.0,121.0
703,1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_265.png,1,0,143.5,144.5,11.0,11.0,121.0
704,1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_94.png,1,0,297.0,343.0,12.0,12.0,144.0
705,1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664_107.png,1,0,120.0,314.0,8.0,8.0,64.0
706,1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664_120.png,1,0,158.5,262.5,7.0,7.0,49.0
707,1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377_83.png,1,0,140.0,72.0,12.0,12.0,144.0
708,1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377_96.png,1,0,95.5,243.5,11.0,11.0,121.0
709,1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643_112.png,1,0,329.0,360.0,14.0,14.0,196.0
710,1.3.6.1.4.1.14519.5.2.1.6279.6001.277445975068759205899107114231_71.png,1,0,154.5,327.5,7.0,7.0,49.0
711,1.3.6.1.4.1.14519.5.2.1.6279.6001.277445975068759205899107114231_74.png,1,0,166.5,352.5,7.0,7.0,49.0
712,1.3.6.1.4.1.14519.5.2.1.6279.6001.277452631455527999380186898011_88.png,1,0,338.0,239.0,8.0,8.0,64.0
713,1.3.6.1.4.1.14519.5.2.1.6279.6001.277662902666135640561346462196_315.png,1,0,386.0,250.0,22.0,22.0,484.0
714,1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753_239.png,1,0,57.0,301.0,10.0,10.0,100.0
715,1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932_110.png,1,0,328.0,259.0,22.0,22.0,484.0
716,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_104.png,1,0,105.5,342.5,13.0,13.0,169.0
717,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_163.png,1,0,141.5,165.5,15.0,15.0,225.0
718,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_176.png,1,0,108.5,325.5,11.0,11.0,121.0
719,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_215.png,1,0,85.5,210.5,13.0,13.0,169.0
720,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_255.png,1,0,289.0,326.0,10.0,10.0,100.0
721,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_84.png,1,0,109.0,416.0,8.0,8.0,64.0
722,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_97.png,1,0,401.5,271.5,39.0,39.0,1521.0
723,1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341_42.png,1,0,297.0,344.0,8.0,8.0,64.0
